date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2022-10-01,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-01,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-01,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-01,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-01,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-02,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-02,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-02,California,State,Other,1.0,0.31,4.0,0.714650331802
2022-10-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-02,California,State,Omicron,319.0,99.69,555.71428571428,99.285349668198
2022-10-02,California,State,Total,320.0,100.0,559.71428571428,100.0
2022-10-03,California,State,Omicron,612.0,99.51,517.85714285714,99.587912087912
2022-10-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-03,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-03,California,State,Total,615.0,100.0,520.0,100.0
2022-10-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-03,California,State,Other,3.0,0.49,2.14285714285,0.412087912088
2022-10-03,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-04,California,State,Other,0.0,0.0,1.71428571428,0.351288056206
2022-10-04,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-04,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-04,California,State,Delta,3.0,0.71,0.42857142857,0.087822014052
2022-10-04,California,State,Total,424.0,100.0,488.0,100.0
2022-10-04,California,State,Omicron,421.0,99.29,485.85714285714,99.560889929742
2022-10-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-05,California,State,Other,2.0,0.45,1.57142857142,0.336906584992
2022-10-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-05,California,State,Delta,0.0,0.0,0.42857142857,0.091883614089
2022-10-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-05,California,State,Omicron,444.0,99.55,464.42857142857,99.571209800919
2022-10-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-05,California,State,Total,446.0,100.0,466.42857142857,100.0
2022-10-05,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-06,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-06,California,State,Delta,0.0,0.0,0.42857142857,0.095969289827
2022-10-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-06,California,State,Total,450.0,100.0,446.57142857142,100.0
2022-10-06,California,State,Omicron,447.0,99.33,444.42857142857,99.520153550864
2022-10-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-06,California,State,Other,3.0,0.67,1.71428571428,0.383877159309
2022-10-07,California,State,Omicron,442.0,99.33,438.42857142857,99.449125081011
2022-10-07,California,State,Other,3.0,0.67,2.0,0.453661697991
2022-10-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-07,California,State,Delta,0.0,0.0,0.42857142857,0.097213220998
2022-10-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-07,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-07,California,State,Total,445.0,100.0,440.85714285714,100.0
2022-10-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-08,California,State,Omicron,267.0,98.52,421.71428571428,99.360484685291
2022-10-08,California,State,Delta,0.0,0.0,0.42857142857,0.100976102322
2022-10-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-08,California,State,Total,271.0,100.0,424.42857142857,100.0
2022-10-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-08,California,State,Other,4.0,1.48,2.28571428571,0.538539212386
2022-10-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-09,California,State,Delta,0.0,0.0,0.42857142857,0.10152284264
2022-10-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-09,California,State,Other,5.0,1.64,2.85714285714,0.676818950931
2022-10-09,California,State,Total,304.0,100.0,422.14285714285,100.0
2022-10-09,California,State,Omicron,299.0,98.36,418.85714285714,99.22165820643
2022-10-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-10,California,State,Other,1.0,0.22,2.57142857142,0.641711229947
2022-10-10,California,State,Omicron,464.0,99.78,397.71428571428,99.251336898396
2022-10-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-10,California,State,Delta,0.0,0.0,0.42857142857,0.106951871658
2022-10-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-10,California,State,Total,465.0,100.0,400.71428571428,100.0
2022-10-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-11,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-11,California,State,Total,423.0,100.0,400.57142857142,100.0
2022-10-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-11,California,State,Other,0.0,0.0,2.57142857142,0.641940085592
2022-10-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-11,California,State,Omicron,423.0,100.0,398.0,99.358059914408
2022-10-12,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-12,California,State,Omicron,434.0,99.31,396.57142857142,99.320214669052
2022-10-12,California,State,Total,437.0,100.0,399.28571428571,100.0
2022-10-12,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-12,California,State,Other,3.0,0.69,2.71428571428,0.679785330948
2022-10-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-13,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-13,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-13,California,State,Total,438.0,100.0,397.57142857142,100.0
2022-10-13,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-13,California,State,Omicron,436.0,99.54,395.0,99.353215954006
2022-10-13,California,State,Other,2.0,0.46,2.57142857142,0.646784045994
2022-10-13,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-13,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-13,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-14,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-14,California,State,Total,363.0,100.0,385.85714285714,100.0
2022-10-14,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-14,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-14,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-14,California,State,Omicron,362.0,99.72,383.57142857142,99.407626804887
2022-10-14,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-14,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-14,California,State,Other,1.0,0.28,2.28571428571,0.592373195113
2022-10-15,California,State,Omicron,216.0,100.0,376.28571428571,99.546485260771
2022-10-15,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-15,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-15,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-15,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-15,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-15,California,State,Other,0.0,0.0,1.71428571428,0.453514739229
2022-10-15,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-15,California,State,Total,216.0,100.0,378.0,100.0
2022-10-16,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-16,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-16,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-16,California,State,Other,0.0,0.0,1.0,0.275699094132
2022-10-16,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-16,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-16,California,State,Total,197.0,100.0,362.71428571428,100.0
2022-10-16,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-16,California,State,Omicron,197.0,100.0,361.71428571428,99.724300905868
2022-10-17,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-17,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-17,California,State,Omicron,424.0,99.3,356.0,99.640143942423
2022-10-17,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-17,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-17,California,State,Other,3.0,0.7,1.28571428571,0.359856057577
2022-10-17,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-17,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-17,California,State,Total,427.0,100.0,357.28571428571,100.0
2022-10-18,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-18,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-18,California,State,Omicron,400.0,99.5,352.71428571428,99.556451612903
2022-10-18,California,State,Total,402.0,100.0,354.28571428571,100.0
2022-10-18,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-18,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-18,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-18,California,State,Other,2.0,0.5,1.57142857142,0.443548387097
2022-10-18,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-19,California,State,Total,465.0,100.0,358.28571428571,100.0
2022-10-19,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-19,California,State,Other,1.0,0.22,1.28571428571,0.358851674641
2022-10-19,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-19,California,State,Omicron,464.0,99.78,357.0,99.641148325359
2022-10-19,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-19,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-19,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-19,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-20,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-20,California,State,Total,340.0,100.0,344.28571428571,100.0
2022-10-20,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-20,California,State,Omicron,337.0,99.12,342.85714285714,99.585062240664
2022-10-20,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-20,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-20,California,State,Other,3.0,0.88,1.42857142857,0.414937759336
2022-10-20,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-20,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-21,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-21,California,State,Total,261.0,100.0,329.71428571428,100.0
2022-10-21,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-21,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-21,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-21,California,State,Other,1.0,0.38,1.42857142857,0.433275563258
2022-10-21,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-21,California,State,Omicron,260.0,99.62,328.28571428571,99.566724436742
2022-10-21,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-22,California,State,Omicron,195.0,96.53,325.28571428571,99.258936355711
2022-10-22,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-22,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-22,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-22,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-22,California,State,Other,7.0,3.47,2.42857142857,0.741063644289
2022-10-22,California,State,Total,202.0,100.0,327.71428571428,100.0
2022-10-23,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-23,California,State,Omicron,216.0,99.08,328.0,99.179265658747
2022-10-23,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-23,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-23,California,State,Other,2.0,0.92,2.71428571428,0.820734341253
2022-10-23,California,State,Total,218.0,100.0,330.71428571428,100.0
2022-10-23,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-23,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-24,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-24,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-24,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-24,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-24,California,State,Other,5.0,1.02,3.0,0.883095037847
2022-10-24,California,State,Total,490.0,100.0,339.71428571428,100.0
2022-10-24,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-24,California,State,Omicron,485.0,98.98,336.71428571428,99.116904962153
2022-10-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-24,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-25,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-25,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-25,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-25,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-25,California,State,Other,7.0,1.8,3.71428571428,1.099365750529
2022-10-25,California,State,Total,389.0,100.0,337.85714285714,100.0
2022-10-25,California,State,Omicron,382.0,98.2,334.14285714285,98.900634249471
2022-10-25,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-25,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-26,California,State,Omicron,522.0,100.0,342.42857142857,98.96779521057
2022-10-26,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-26,California,State,Other,0.0,0.0,3.57142857142,1.03220478943
2022-10-26,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-26,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-26,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-26,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-26,California,State,Total,522.0,100.0,346.0,100.0
2022-10-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-26,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-27,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-27,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-27,California,State,Other,1.0,0.23,3.28571428571,0.916334661355
2022-10-27,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-27,California,State,Omicron,427.0,99.77,355.28571428571,99.083665338645
2022-10-27,California,State,Total,428.0,100.0,358.57142857142,100.0
2022-10-27,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-27,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-27,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-28,California,State,Total,394.0,100.0,377.57142857142,100.0
2022-10-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-28,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-28,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-28,California,State,Omicron,392.0,99.49,374.14285714285,99.091940976163
2022-10-28,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-28,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-28,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-28,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-28,California,State,Other,2.0,0.51,3.42857142857,0.908059023837
2022-10-29,California,State,Omicron,353.0,99.72,396.71428571428,99.355992844365
2022-10-29,California,State,Other,1.0,0.28,2.57142857142,0.644007155635
2022-10-29,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-29,California,State,Total,354.0,100.0,399.28571428571,100.0
2022-10-29,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-29,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-29,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-29,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-29,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-30,California,State,Omicron,314.0,99.68,410.71428571428,99.412171507607
2022-10-30,California,State,Other,1.0,0.32,2.42857142857,0.587828492393
2022-10-30,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-30,California,State,Mu,0.0,0.0,0.0,0.0
2022-10-30,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-30,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-30,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-30,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-30,California,State,Total,315.0,100.0,413.14285714285,100.0
2022-10-31,California,State,Beta,0.0,0.0,0.0,0.0
2022-10-31,California,State,Other,5.0,0.87,2.42857142857,0.570469798658
2022-10-31,California,State,Lambda,0.0,0.0,0.0,0.0
2022-10-31,California,State,Total,578.0,100.0,425.71428571428,100.0
2022-10-31,California,State,Gamma,0.0,0.0,0.0,0.0
2022-10-31,California,State,Delta,0.0,0.0,0.0,0.0
2022-10-31,California,State,Omicron,573.0,99.13,423.28571428571,99.429530201342
2022-10-31,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-10-31,California,State,Alpha,0.0,0.0,0.0,0.0
2022-10-31,California,State,Mu,0.0,0.0,0.0,0.0
2022-11-01,California,State,Delta,0.0,0.0,0.0,0.0
2022-11-01,California,State,Other,8.0,1.47,2.57142857142,0.573979591837
2022-11-01,California,State,Gamma,0.0,0.0,0.0,0.0
2022-11-01,California,State,Omicron,537.0,98.53,445.42857142857,99.426020408163
2022-11-01,California,State,Total,545.0,100.0,448.0,100.0
2022-11-01,California,State,Alpha,0.0,0.0,0.0,0.0
2022-11-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-11-01,California,State,Mu,0.0,0.0,0.0,0.0
2022-11-01,California,State,Beta,0.0,0.0,0.0,0.0
2022-11-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-11-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-11-02,California,State,Other,8.0,1.58,3.71428571428,0.833066324896
2022-11-02,California,State,Gamma,0.0,0.0,0.0,0.0
2022-11-02,California,State,Delta,0.0,0.0,0.0,0.0
2022-11-02,California,State,Total,507.0,100.0,445.85714285714,100.0
2022-11-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-11-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-11-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-11-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-11-02,California,State,Omicron,499.0,98.42,442.14285714285,99.166933675104
2022-11-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-11-03,California,State,Gamma,0.0,0.0,0.0,0.0
2022-11-03,California,State,Total,627.0,100.0,474.28571428571,100.0
2022-11-03,California,State,Other,8.0,1.28,4.71428571428,0.993975903614
2022-11-03,California,State,Omicron,619.0,98.72,469.57142857142,99.006024096386
2022-11-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-11-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-11-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-11-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-11-03,California,State,Delta,0.0,0.0,0.0,0.0
2022-11-04,California,State,Omicron,559.0,98.76,493.42857142857,98.911798396334
2022-11-04,California,State,Delta,0.0,0.0,0.0,0.0
2022-11-04,California,State,Alpha,0.0,0.0,0.0,0.0
2022-11-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-11-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-11-04,California,State,Gamma,0.0,0.0,0.0,0.0
2022-11-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-11-04,California,State,Total,566.0,100.0,498.85714285714,100.0
2022-11-04,California,State,Other,7.0,1.24,5.42857142857,1.088201603666
2022-11-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-11-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-11-05,California,State,Omicron,356.0,96.74,493.85714285714,98.602395892755
2022-11-05,California,State,Other,12.0,3.26,7.0,1.397604107245
2022-11-05,California,State,Total,368.0,100.0,500.85714285714,100.0
2022-11-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-11-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-11-05,California,State,Gamma,0.0,0.0,0.0,0.0
2022-11-05,California,State,Delta,0.0,0.0,0.0,0.0
2022-11-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-11-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-11-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-11-06,California,State,Total,410.0,100.0,514.42857142857,100.0
2022-11-06,California,State,Omicron,402.0,98.05,506.42857142857,98.444876423216
2022-11-06,California,State,Gamma,0.0,0.0,0.0,0.0
2022-11-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-11-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-11-06,California,State,Delta,0.0,0.0,0.0,0.0
2022-11-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-11-06,California,State,Other,8.0,1.95,8.0,1.555123576784
2022-11-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-11-07,California,State,Delta,0.0,0.0,0.0,0.0
2022-11-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-11-07,California,State,Total,834.0,100.0,551.0,100.0
2022-11-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-11-07,California,State,Omicron,827.0,99.16,542.71428571428,98.496240601504
2022-11-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-11-07,California,State,Other,7.0,0.84,8.28571428571,1.503759398496
2022-11-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-11-07,California,State,Gamma,0.0,0.0,0.0,0.0
2022-11-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-11-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-11-08,California,State,Other,8.0,1.05,8.28571428571,1.423662248405
2022-11-08,California,State,Delta,0.0,0.0,0.0,0.0
2022-11-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-11-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-11-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-11-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-11-08,California,State,Omicron,754.0,98.95,573.71428571428,98.576337751595
2022-11-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-11-08,California,State,Total,762.0,100.0,582.0,100.0
2022-11-09,California,State,Omicron,696.0,99.71,601.85714285714,98.780773739742
2022-11-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-11-09,California,State,Total,698.0,100.0,609.28571428571,100.0
2022-11-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-11-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-11-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-11-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-11-09,California,State,Other,2.0,0.29,7.42857142857,1.219226260258
2022-11-09,California,State,Delta,0.0,0.0,0.0,0.0
2022-11-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-11-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-11-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-11-10,California,State,Total,645.0,100.0,611.85714285714,100.0
2022-11-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-11-10,California,State,Delta,1.0,0.16,0.14285714285,0.023348120476
2022-11-10,California,State,Other,6.0,0.93,7.14285714285,1.167406023815
2022-11-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-11-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-11-10,California,State,Omicron,638.0,98.91,604.57142857142,98.809245855709
2022-11-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-11-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-11-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-11-11,California,State,Total,486.0,100.0,600.42857142857,100.0
2022-11-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-11-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-11-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-11-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-11-11,California,State,Omicron,485.0,99.79,594.0,98.929336188437
2022-11-11,California,State,Delta,0.0,0.0,0.14285714285,0.023792529146
2022-11-11,California,State,Other,1.0,0.21,6.28571428571,1.046871282417
2022-11-12,California,State,Omicron,487.0,98.58,612.71428571428,99.075999075999
2022-11-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-11-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-11-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-11-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-11-12,California,State,Other,7.0,1.42,5.57142857142,0.900900900901
2022-11-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-11-12,California,State,Delta,0.0,0.0,0.14285714285,0.0231000231
